Date,Open,High,Low,Close*,Adj Close**,Volume
05/04/21,64.53,66.19,64.29,65.69,65.69,370208
05/03/21,63.64,64.68,62.91,64.49,64.49,285969
04/30/21,64.88,64.95,63.08,63.58,63.58,400515
04/29/21,63.7,65.47,63.65,65.01,65.01,384489
04/28/21,63.04,64.53,62.67,63.86,63.86,387683
04/27/21,61.97,63.3,61.91,62.94,62.94,361536
04/26/21,62.06,62.31,60.66,61.91,61.91,366865
04/23/21,61.65,62.43,61.25,62.14,62.14,345407
04/22/21,61.11,61.87,60.61,61.43,61.43,344700
04/21/21,62.39,62.56,60.86,61.35,61.35,431486
04/20/21,63.47,64.25,61.5,62.44,62.44,476046
04/19/21,62.98,63.63,62.63,63.38,63.38,74384
04/16/21,63.32,63.88,62.83,63.13,63.13,87795
04/15/21,62.83,63.57,62.53,63.46,63.46,243370
04/14/21,60.44,63.44,60.38,63.15,63.15,419813
04/13/21,59.64,60.59,59.64,60.18,60.18,349733
04/12/21,59.35,60.77,58.73,59.7,59.7,410218
04/09/21,59.76,59.95,59.1,59.32,59.32,351436
04/08/21,59.52,59.93,58.82,59.6,59.6,419913
04/07/21,59.26,60.04,58.12,59.77,59.77,475537
04/06/21,58.8,60.9,58.62,59.33,59.33,457348
04/05/21,61.5,61.5,57.63,58.65,58.65,438864
04/01/21,59.49,61.75,58.86,61.45,61.45,605567
03/31/21,60.45,61.17,58.85,59.16,59.16,414162
03/30/21,61.96,62.27,59.94,60.55,60.55,388188
03/29/21,60.93,61.77,59.41,61.56,61.56,449360
03/26/21,58.48,61.36,58.32,60.97,60.97,471996
03/25/21,60.8,60.86,57.44,58.56,58.56,580105
03/24/21,57.4,61.34,57.29,61.18,61.18,566291
03/23/21,61.28,61.35,57.25,57.76,57.76,712317
03/21/21,61.55,61.9,60.39,61.55,61.55,404370
03/19/21,59.56,61.72,58.94,61.42,61.42,84171
03/18/21,64.42,64.82,58.2,60,60,143597
03/17/21,64.75,65.34,63.6,64.6,64.6,254724
03/16/21,65.33,65.43,63.8,64.8,64.8,317537
03/15/21,65.56,66.4,64.13,65.39,65.39,378009
03/12/21,65.96,66.24,65.41,65.61,65.61,321714
03/11/21,64.7,66.21,64.54,66.02,66.02,441063
03/10/21,63.84,64.96,63.13,64.44,64.44,498488
03/09/21,64.73,65.98,63.63,64.01,64.01,554564
03/08/21,66.68,67.98,64.57,65.05,65.05,533376
03/05/21,64.16,66.42,63.82,66.09,66.09,573168
03/04/21,61.08,64.86,60.52,63.83,63.83,694628
03/03/21,59.55,61.99,59.24,61.28,61.28,465311
03/02/21,60.23,61.21,59.38,59.75,59.75,464133
03/01/21,61.95,62.92,59.96,60.64,60.64,456679
02/26/21,63.46,63.57,61.34,61.5,61.5,472723
02/25/21,63.39,63.81,62.65,63.53,63.53,510357
02/24/21,61.29,63.51,60.97,63.22,63.22,489933
02/23/21,62.16,63,60.67,61.67,61.67,570677
02/22/21,58.88,61.84,58.82,61.49,61.49,505773
02/19/21,60.2,60.29,58.59,59.24,59.24,102427
02/18/21,61.68,62.26,59.79,60.52,60.52,132035
02/17/21,60.24,61.73,59.43,61.14,61.14,335419
02/16/21,59.98,60.95,59.33,60.05,60.05,602332
02/12/21,57.94,59.82,57.41,59.47,59.47,480822
02/11/21,58.4,58.71,57.84,58.24,58.24,380445
02/10/21,58.45,58.91,58.08,58.68,58.68,457535
02/09/21,58.11,58.62,57.27,58.36,58.36,514698
02/08/21,57.06,58.14,57,57.97,57.97,399724
02/05/21,56.46,57.29,56.43,56.85,56.85,400833
02/04/21,55.96,56.58,55.3,56.23,56.23,381404
02/03/21,55.05,56.33,54.81,55.69,55.69,448693
02/02/21,53.48,55.26,53.45,54.76,54.76,463718
02/01/21,51.99,53.74,51.64,53.55,53.55,416067
01/29/21,52.15,53.25,51.93,52.2,52.2,410914
01/28/21,52.65,53.58,52.04,52.34,52.34,411406
01/27/21,52.76,53.3,51.85,52.85,52.85,442376
01/26/21,52.91,53.25,52.29,52.61,52.61,314538
01/25/21,52.17,52.95,51.82,52.77,52.77,349076
01/22/21,53.1,53.16,51.44,52.27,52.27,437484
01/21/21,52.93,53.41,52.75,53.13,53.13,352397
01/20/21,53.13,53.79,53.05,53.24,53.24,400301
01/19/21,52,53.13,51.76,52.98,52.98,125964
01/15/21,53.8,53.83,51.83,52.36,52.36,165668
01/14/21,52.84,53.75,52.24,53.57,53.57,390087
01/13/21,53.31,53.93,52.58,52.91,52.91,429898
01/12/21,52.18,53.45,52.07,53.21,53.21,400200
01/11/21,52.58,52.7,51.5,52.25,52.25,394822
01/08/21,50.93,52.75,50.81,52.24,52.24,499416
01/07/21,50.53,51.28,50.39,50.83,50.83,369292
01/06/21,49.82,50.94,49.48,50.63,50.63,509365
01/05/21,47.38,50.2,47.24,49.93,49.93,643191
01/04/21,48.4,49.83,47.18,47.62,47.62,528525
